Name,Type,City,State_Province,Country,Latitude,Longitude,Google,Website,Facebook,Instagram,Yelp,TripAdvisor,Untappd,GLINTCAP,ShopCiders,Alternate_Name,TTB
Uncle John's,Cider,St Johns,Michigan,USA,43.112648,-84.561921,https://maps.google.com/?cid=16260144443906622289,https://www.ujcidermill.com/,https://www.facebook.com/UJCiderMill,https://www.instagram.com/unclejohns_cidermill/,https://www.yelp.com/biz/uncle-johns-cider-mill-saint-johns,https://www.tripadvisor.com/Attraction_Review-g42672-d2357797,https://untappd.com/w/uncle-johns-hard-cider/3182,https://glintcap.org/uncle-johns,https://shopciders.com/uncle_john_s_hard_cider,,MI-W-170
Vander Mill,Cider,Grand Rapids,Michigan,USA,42.971697,-85.630719,https://maps.google.com/?cid=6214407049389872858,http://vandermill.com/,https://www.facebook.com/VanderMillGR,https://www.instagram.com/vandermill/,https://www.yelp.com/biz/vander-mill-grand-rapids-grand-rapids-5,https://www.tripadvisor.com/Restaurant_Review-g42256-d10325970,https://untappd.com/w/vander-mill/8388,https://glintcap.org/vander-mill,https://shopciders.com/vander_mill,,MI-W-21166
Virtue Cider,Cider,Fennville,Michigan,USA,42.57688,-86.15187,https://maps.google.com/?cid=8731167836057791034,http://www.virtuecider.com/,https://www.facebook.com/virtuecider,https://www.instagram.com/virtuecider/,https://www.yelp.com/biz/virtue-farm-fennville,https://www.tripadvisor.com/Attraction_Review-g42198-d7159911,https://untappd.com/w/virtue-cider/24608,https://glintcap.org/virtue-cider,https://shopciders.com/virtue_cider,,MI-W-21013
Westview Orchards & Winery,Cider,Washington,Michigan,USA,42.772653,-83.018539,https://maps.google.com/?cid=15618716970399132431,https://www.westviewproduce.com/,https://www.facebook.com/WestviewOrchards,https://www.instagram.com/westvieworchards/,https://www.yelp.com/biz/westview-orchards-and-winery-washington,https://www.tripadvisor.com/Attraction_Review-g42795-d6964251,https://untappd.com/w/westview-orchards/197804,https://glintcap.org/westview-orchards-winery,,,MI-W-21008
Royal Farms,Wine,Ellsworth,Michigan,USA,45.1851624,-85.3457517,https://maps.google.com/?cid=16521367992885788504,https://www.royalfarmsinc.com/,https://www.facebook.com/royalfarmsinc/,https://www.instagram.com/royalfarmsinc/,https://www.yelp.com/biz/royal-farms-ellsworth,https://www.tripadvisor.com/Attraction_Review-g42176-d7797414,https://untappd.com/w/royal-farms-farm-market-and-winery/132513,,,,MI-W-15166
2 Towns Ciderhouse,Cider,Corvallis,Oregon,USA,44.563505,-123.226185,https://maps.google.com/?cid=10429935694700508047,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975,https://glintcap.org/2-towns-ciderhouse,https://shopciders.com/2_towns_ciderhouse,,OR-W-15273
3 Daughters Brewing,Beer,St. Petersburg,Florida,USA,27.769051,-82.662705,https://maps.google.com/?cid=5591277001854287566,http://3dbrewing.com/,,https://www.instagram.com/3daughtersbrewing/,https://www.yelp.com/biz/3-daughters-brewing-st-petersburg,https://www.tripadvisor.com/Attraction_Review-g34607-d5579463,https://untappd.com/w/3-daughters-brewing/96120,,,,FL-W-21122
6 Mile Cellars,Wine,Erie,Pennsylvania,USA,42.144063,-79.967932,https://maps.google.com/?cid=15280001282992311542,http://6milecellars.com/,https://www.facebook.com/OldSnapperHardCider/,https://www.instagram.com/6milewines/,https://www.yelp.com/biz/6-mile-cellars-erie,https://www.tripadvisor.com/Attraction_Review-g52607-d3579319,https://untappd.com/w/6-mile-cellars/138134,,,Old Snapper's Hard Cider,PA-W-15111
10 Barrel Brewing,Beer,Bend,Oregon,USA,44.056406,-121.328457,https://maps.google.com/?cid=16062015194172641850,http://www.10barrel.com/,https://www.facebook.com/10BarrelBrewingCompany,https://www.instagram.com/10barrelbrewing/,https://www.yelp.com/biz/10-barrel-brewing-bend,https://www.tripadvisor.com/Restaurant_Review-g51766-d1873091,https://untappd.com/w/10-barrel-brewing-co/3436,,,,OR-W-15357
101 Cider House,Cider,Westlake Village,California,USA,34.154101,-118.802575,https://maps.google.com/?cid=12420065000441525891,https://101cider.com/,https://www.facebook.com/101cider,https://www.instagram.com/101cider/,https://www.yelp.com/biz/101-cider-house-westlake-village,,https://untappd.com/w/101-cider-house/198367,https://glintcap.org/101-cider-house,https://shopciders.com/101_cider_house,,CA-W-22964
Divine Distillers,Spirits,Independence,Oregon,USA,44.8626525,-123.1844007,https://www.google.com/maps?cid=15660809870565501040,https://www.divinedistillers.com/,https://www.facebook.com/divinedistillers/,https://www.instagram.com/divinedistillers/,https://www.yelp.com/biz/divine-distillers-independence,,https://untappd.com/w/1859-cider-company/278728,,,1859 Cider Co.,OR-W-21490
1911 Established,Cider,Marietta,New York,USA,42.903744,-76.22158,https://maps.google.com/?cid=13706571465768596510,http://1911established.com/,,https://www.instagram.com/1911established/,https://www.yelp.com/biz/beak-and-skiff-apple-orchards-lafayette,https://www.tripadvisor.com/Attraction_Review-g48013-d4954731,https://untappd.com/w/beak-and-skiff-apple-orchards/123121,https://glintcap.org/1911-established,https://shopciders.com/1911_established,,NY-W-297
Aaron Burr Cider,Cider,Wurtsboro,New York,USA,41.581952,-74.481453,,http://www.aaronburrcider.com/,https://www.facebook.com/TheCidery/,https://www.instagram.com/aaronburrcider/,,,https://untappd.com/w/aaron-burr-cidery/42127,,,,NY-W-21092
Bone Sack Cider & Beer,Cider,St. Cloud,Florida,USA,28.2488018,-81.287616,https://maps.google.com/?cid=923030575168591540,,https://www.facebook.com/BoneSackCiderBeer/,,https://www.yelp.com/biz/bone-sack-cider-and-beer-st-cloud,,https://untappd.com/v/bone-sack-cider-company/10482178,,,War Hammer,FL-W-21127
AeppelTreow Winery & Distillery,Cider,Burlington,Wisconsin,USA,42.642658,-88.160186,https://maps.google.com/?cid=14330457100802755750,http://aeppeltreow.com/,https://www.facebook.com/Aeppeltreow.Ciders/,,https://www.yelp.com/biz/aeppeltreow-winery-burlington,https://www.tripadvisor.com/Attraction_Review-g59742-d8355389,https://untappd.com/w/aeppeltreow-winery-and-distillery/5397,https://glintcap.org/aeppeltreow-winery-distillery,https://shopciders.com/aeppeltreow_winery,,WI-W-78
After Harvest Cider Company,Cider,Acton,Maine,USA,43.529448,-70.908862,https://maps.google.com/?cid=16084855948063898952,http://afterharvestcider.com/,https://www.facebook.com/afterharvestcider/,https://www.instagram.com/afterharvestciderco/,,,https://untappd.com/w/after-harvest-cider-company/403903,,,,ME-W-21027
Aftermath Cidery & Winery,Cider,Valparaiso,Indiana,USA,41.4683935,-87.0611285,https://maps.google.com?cid=9016313564630389989,http://www.aftermathcidery.com/,https://www.facebook.com/AftermathCideryWinery1/,https://www.instagram.com/aftermathcidery/,https://www.yelp.com/biz/aftermath-cidery-and-winery-valparaiso,https://www.tripadvisor.com/Restaurant_Review-g37594-d12620824,https://untappd.com/w/aftermath-cidery-winery/267403,,,,IN-W-21022
Albemarle CiderWorks,Cider,North Garden,Virginia,USA,37.966531,-78.650136,https://maps.google.com/?cid=18144857979395006290,http://www.albemarleciderworks.com/,https://www.facebook.com/AlbCiderWorks/,https://www.instagram.com/albciderworks/,https://www.yelp.com/biz/albemarle-ciderworks-north-garden,https://www.tripadvisor.com/Attraction_Review-g58029-d1632465,https://untappd.com/w/albemarle-ciderworks/17761,https://glintcap.org/albemarle-ciderworks,https://shopciders.com/albemarle_ciderworks,,VA-W-15111
Alpenfire Cider,Cider,Port Townsend,Washington,USA,48.082401,-122.87609,https://maps.google.com/?cid=13194604853315575065,https://www.alpenfirecider.com/,https://www.facebook.com/alpenfirecider,https://www.instagram.com/alpenfirecider/,https://www.yelp.com/biz/alpenfire-cider-and-orchard-port-townsend,,https://untappd.com/w/alpenfire-cider/12510,https://glintcap.org/alpenfire-cider,https://shopciders.com/alpenfire_orchards_llc,,WA-W-15331
Ambrosia Orchard,Cider,Hoagland,Indiana,USA,40.953615,-85.064073,https://maps.google.com/?cid=1903288370342884796,https://www.ambrosiaorchardfw.com/,https://www.facebook.com/ambrosiaorchardfw,https://www.instagram.com/ambrosiaorchardfw/,https://www.yelp.com/biz/ambrosia-orchard-hoagland,,https://untappd.com/w/ambrosia-orchard/402458,https://glintcap.org/ambrosia-orchard-cidery-and-meadery,https://shopciders.com/ambrosia_orchard,,IN-W-21052
Angry Orchard,Cider,Walden,New York,USA,41.587128,-74.221692,https://maps.google.com/?cid=17467507983407382578,https://www.angryorchard.com/,https://www.facebook.com/AngryOrchard/,https://www.instagram.com/angryorchard/,https://www.yelp.com/biz/angry-orchard-walden-2,https://www.tripadvisor.com/Attraction_Review-g48788-d10266026,https://untappd.com/w/angry-orchard-cider-company/16455,https://glintcap.org/angry-orchard,,,NY-W-21105
Anna's Cider,Cider,Santa Paula,California,USA,34.352867,-119.063807,https://maps.google.com/?cid=6245729611284225450,https://annascider.com/,https://www.facebook.com/annascider,https://www.instagram.com/annascider/,https://www.yelp.com/biz/anna-s-cider-santa-paula,,https://untappd.com/w/annas-cider/369723,,,,CA-W-23374
ANXO Cider,Cider,Washington,District of Columbia,USA,38.956577,-77.022874,https://maps.google.com/?cid=10966962293642727498,https://store.anxodc.com/,https://www.facebook.com/ANXOcider,https://www.instagram.com/anxodistrict/,https://www.yelp.com/biz/anxo-cidery-and-tasting-room-washington,https://www.tripadvisor.com/Restaurant_Review-g28970-d18923653,https://untappd.com/ANXOCidery,https://glintcap.org/anxo-cider,https://shopciders.com/anxo_cider,,DC-W-21010
Appalachian Mountain Brewery,Beer,Boone,North Carolina,USA,36.203368,-81.668439,https://maps.google.com/?cid=5564632093346928631,https://www.amb.beer/,https://www.facebook.com/appalachianmountain.brewery/,https://www.instagram.com/appalachianmountainbrewery/,https://www.yelp.com/biz/appalachian-mountain-brewery-boone,https://www.tripadvisor.com/Attraction_Review-g48975-d4185372,https://untappd.com/w/appalachian-mountain-cidery/199566,,,,NC-W-21053
Owl Creek Vineyard,Wine,Cobden,Illinois,USA,37.560606,-89.190211,https://maps.google.com/?cid=449616614392139133,http://www.owlcreekvineyard.com/,https://www.facebook.com/OwlCreekVineyard/,,https://www.yelp.com/biz/owl-creek-vineyard-cobden,https://www.tripadvisor.com/Attraction_Review-g35826-d1771552,https://untappd.com/w/apple-knocker-cider/255409,https://glintcap.org/apple-knocker-hard-cider,,Apple Knocker Hard Cider,IL-W-47
Apple Outlaw,Cider,Jacksonville,Oregon,USA,42.135329,-123.239648,https://maps.google.com/?cid=5850813650004409160,http://www.appleoutlaw.com/,https://www.facebook.com/appleoutlaw/,https://www.instagram.com/appleoutlaw/,,,https://untappd.com/w/apple-outlaw-cider/167265,https://glintcap.org/apple-outlaw,,,OR-W-21085
Apple Valley Cider Company,Cider,Penrose,Colorado,USA,38.425243,-105.026257,https://maps.google.com/?cid=8798456079688966999,http://www.applevalleycider.com/,https://www.facebook.com/applevalleycider/,https://www.instagram.com/applevalleyciderco/,,,https://untappd.com/w/apple-valley-cider-company/382129,https://glintcap.org/apple-valley-cider-company,,,CO-W-21082
AppleGarden Farm,Cider,Petaluma,California,USA,38.241845,-122.900125,https://maps.google.com/?cid=15341316873000175535,http://applegardenfarm.com/,https://www.facebook.com/AppleGardenFarm/,,https://www.yelp.com/biz/applegarden-farm-cider-mill-tomales,,https://untappd.com/w/applegarden-farm/34411,,,,CA-W-20329
Applewood Winery,Wine,Warwick,New York,USA,41.294638,-74.309879,https://maps.google.com/?cid=4604860385068163663,http://applewoodwinery.com/,,https://www.instagram.com/applewoodwinery/,https://www.yelp.com/biz/applewood-winery-warwick,https://www.tripadvisor.com/Attraction_Review-g48804-d3494034,https://untappd.com/w/applewood-winery/41515,,,,NY-W-326
Argus Cidery,Cider,Austin,Texas,USA,30.1755719,-97.7833058,,http://www.arguscidery.com/,https://www.facebook.com/arguscidery,https://www.instagram.com/arguscidery/,,,https://untappd.com/w/argus-cidery/10075,,,,TX-W-15211
Arsenal Cider House Lawrenceville,Cider,Pittsburgh,Pennsylvania,USA,40.465108,-79.96092,https://maps.google.com/?cid=3302243150360255083,https://www.arsenalciderhouse.com/lawrenceville/,https://www.facebook.com/ArsenalCider,https://www.instagram.com/arsenalcider/,https://www.yelp.com/biz/arsenal-cider-house-and-wine-cellar-pittsburgh,https://www.tripadvisor.com/Attraction_Review-g53449-d4558019,https://untappd.com/w/arsenal-cider-house/12282,https://glintcap.org/arsenal-cider-house,https://shopciders.com/arsenal_cider_house,,"PA-W-15076, PA-W-21123, PA-W-21142"
Art+Science Cider & Wine,Cider,Sheridan,Oregon,USA,45.090707,-123.447145,https://maps.google.com/?cid=4459649670680406192,https://www.artandsciencenw.com/,,https://www.instagram.com/art_science_cider_wine/,https://www.yelp.com/biz/art-science-cider-and-wine-sheridan,,https://untappd.com/w/art-and-science/220656,,https://shopciders.com/art_science_llc,,OR-W-21223
Artifact Cider Project,Cider,Florence,Massachusetts,USA,42.3378061,-72.6732543,,http://www.artifactcider.com/,https://www.facebook.com/artifactcider/,https://www.instagram.com/artifactcider/,,,https://untappd.com/w/artifact-cider-project/135898,https://glintcap.org/artifact-cider-project,,,MA-W-21014
Arundel Cellars & Brewing Co.,Wine,North East,Pennsylvania,USA,42.224501,-79.804594,https://maps.google.com/?cid=481158621097414711,http://www.arundelcellars.com/,https://www.facebook.com/ArundelCellarsBrewing/,https://www.instagram.com/arundelcellarsbrewing/,https://www.yelp.com/biz/arundel-cellars-and-brewing-north-east,https://www.tripadvisor.com/Attraction_Review-g53349-d8566461,https://untappd.com/w/arundel-cellars-and-brewing-co/197300,,,,PA-W-21018
Ash & Elm Cider Company,Cider,Indianapolis,Indiana,USA,39.768019,-86.125256,https://maps.google.com/?cid=9920873955827748956,http://www.ashandelmcider.com/,https://www.facebook.com/ashandelmcider/,https://www.instagram.com/ashandelmcider/,https://www.yelp.com/biz/ash-and-elm-cider-co-indianapolis,https://www.tripadvisor.com/Restaurant_Review-g37209-d10761188,https://untappd.com/w/ash-and-elm-cider-co/210468,https://glintcap.org/ash-elm-cider-co,https://shopciders.com/ash_elm_cider_co,,IN-W-21025
Atlanta Hard Cider Co.,Cider,Atlanta,Georgia,USA,33.9507997,-84.5221707,https://maps.google.com/?cid=12222906610686405628,https://www.atlantahardcider.com/,https://www.facebook.com/atlantahardcider/,https://www.instagram.com/atlantahardcider/,,,https://untappd.com/w/atlanta-hard-cider-co/364060,https://glintcap.org/atlanta-hard-cider-company,,,GA-W-21100
Avid Cider,Cider,Bend,Oregon,USA,44.0509307,-121.3144074,,https://avidcider.com/,https://www.facebook.com/AVIDCider/,https://www.instagram.com/avidcidercompany/,https://www.yelp.com/biz/atlas-cider-co-bend-2,https://www.tripadvisor.com/Attraction_Review-g51766-d6870614,https://untappd.com/w/atlas-cider-company/65739,https://glintcap.org/atlas-cider-co,,Atlas Cider,OR-W-21038
Austin Eastciders,Cider,Austin,Texas,USA,30.211595,-97.7404707,https://maps.google.com/?cid=14699519440178528476,http://austineastciders.com/,https://www.facebook.com/eastciders/,https://www.instagram.com/eastciders/,https://www.yelp.com/biz/austin-eastciders-collaboratory-austin,https://www.tripadvisor.com/Attraction_Review-g30196-d8561332,https://untappd.com/w/austin-eastciders/18898,https://glintcap.org/austin-eastciders,https://shopciders.com/austin_eastciders,,TX-W-21309
Avondale Brewing Company,Beer,Birmingham,Alabama,USA,33.524536,-86.774176,https://maps.google.com/?cid=12945376092709649961,http://avondalebrewing.com/,,,https://www.yelp.com/biz/avondale-brewing-birmingham,https://www.tripadvisor.com/Attraction_Review-g30375-d6925306,https://untappd.com/w/avondale-brewing-co/12339,,,,AL-W-21023
Awestruck Ciders,Cider,Sidney,New York,USA,42.30752,-75.413112,https://maps.google.com/?cid=12382113472616960790,http://www.awestruckciders.com/,,,,,https://untappd.com/w/gravity-ciders/145634,,https://shopciders.com/awestruck_ciders,,NY-W-21046
B.F. Clyde's Cider Mill,Fruit Wine,Old Mystic,Connecticut,USA,41.399018,-71.953901,https://maps.google.com/?cid=17203552965348905380,http://www.bfclydescidermill.com/,https://www.facebook.com/clydescidermill/,https://www.instagram.com/clydescidermill,https://www.yelp.com/biz/b-f-clydes-cider-mill-mystic,https://www.tripadvisor.com/Attraction_Review-g33845-d626271,https://untappd.com/w/bf-clydes-cider-mill/18061,,,,CT-W-25
Backroad Cider,Cider,Hamilton,Montana,USA,46.247638,-114.155027,https://maps.google.com/?cid=16099366101121382802,,https://www.facebook.com/BACKROADCIDER406/,,https://www.yelp.com/biz/backroad-cider-hamilton,,https://untappd.com/w/backroad-cider/215438,,,,
Mississippi Ale House,Beer,Olive Branch,Mississippi,USA,34.9631296,-89.8268168,https://maps.google.com/?cid=3852212290293896708,https://mississippialehouse.com/,https://www.facebook.com/MississippiAleHouse/,,,https://www.yelp.com/biz/mississippi-ale-house-olive-branch,https://untappd.com/w/backwater-cider-company/343281,https://glintcap.org/backwater,,Backwater,
Bad Seed Cider,Cider,Highland,New York,USA,41.686007,-73.996418,https://maps.google.com/?cid=8137566765799910733,http://www.badseedhardcider.com/,,https://www.instagram.com/badseedcider/,https://www.yelp.com/biz/bad-seed-cider-company-highland,https://www.tripadvisor.com/Attraction_Review-g47892-d8621979,https://untappd.com/w/bad-seed-cider-co/31780,,,,NY-W-20224
Baird & Dewar Farmhouse Cider,Cider,Dayton,Oregon,USA,45.20296,-123.069618,,http://www.farmhouse-cider.com/,,,,,https://untappd.com/w/baird-and-dewar-farmhouse-cider/49201,,,,
Bandon Rain,Cider,Bandon,Oregon,USA,43.1189261,-124.4082884,https://maps.google.com/?cid=13020992772014714492,http://www.bandonrain.com/,https://www.facebook.com/bandonrain/,https://www.instagram.com/bandonrain/,https://www.yelp.com/biz/bandon-rain-bandon-2,https://www.tripadvisor.com/Attraction_Review-g51758-d21285476,https://untappd.com/w/bandon-rain/297375,,,,OR-W-21186
Bauman's Cider,Cider,Gervais,Oregon,USA,45.1079661,-122.8693386,https://maps.google.com/?cid=10038644588886302965,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872,https://glintcap.org/baumans-cider,https://shopciders.com/bauman_s_cider_co,,OR-W-21188
Bee-Town Mead & Cider,Mead,Bluffton,South Carolina,USA,32.236708,-80.868847,https://maps.google.com/?cid=11288902235524636039,http://beetownmeadandcider.com/,https://www.facebook.com/beetownmeadandcider/,https://www.instagram.com/beetownmead/,https://www.yelp.com/biz/bee-town-mead-and-cider-bluffton,https://www.tripadvisor.com/Attraction_Review-g54146-d15757355,https://untappd.com/w/bee-town-mead-cider/391247,,,,SC-W-21017
Bellwether Hard Cider & Wine,Cider,Interlaken,New York,USA,42.58433,-76.670925,https://maps.google.com/?cid=3839627578195047950,http://www.cidery.com/,https://www.facebook.com/Bellwether-Hard-Cider-195606221319/,,https://www.yelp.com/biz/bellwether-hard-cider-trumansburg,https://www.tripadvisor.com/Attraction_Review-g48740-d4587709,https://untappd.com/w/bellwether-hard-cider-company/19997,,https://shopciders.com/bellwether_hard_cider_wine_cellars,,NY-W-230
Bent Ladder,Cider,Doylestown,Ohio,USA,40.9646071,-81.739989,https://maps.google.com/?cid=5886580381731979881,http://bentladder.com/,https://www.facebook.com/bentladder,https://www.instagram.com/bentladder/,https://www.yelp.com/biz/rittman-orchard-rittman,https://www.tripadvisor.com/Attraction_Review-g50283-d1977165,https://untappd.com/w/bent-ladder/295757,https://glintcap.org/bent-ladder,https://shopciders.com/bent_ladder,,OH-W-21093
Big B's Hard Cider,Cider,Hotchkiss,Colorado,USA,38.860785,-107.626061,https://maps.google.com/?cid=78577038036310991,http://www.bigbs.com/,https://www.facebook.com/visitbigbs,https://www.instagram.com/drinkbigbs,https://www.yelp.com/biz/delicious-orchards-hotchkiss,https://www.tripadvisor.com/Restaurant_Review-g33588-d4471856,https://untappd.com/w/big-bs-fabulous-juices/100389,https://glintcap.org/big-bs-hard-cider,,,CO-W-15050
Big Fish Cider Co.,Cider,Monterey,Virginia,USA,38.412304,-79.58293,https://maps.google.com/?cid=10686446551531832863,http://www.bigfishcider.com/,https://www.facebook.com/BigFishCider/,https://www.instagram.com/big_fish_cider/,https://www.yelp.com/biz/big-fish-cider-monterey,https://www.tripadvisor.com/Attraction_Review-g57982-d10413095,https://untappd.com/w/big-fish-cider-co/202963,https://glintcap.org/big-fish-cider-co,https://shopciders.com/big_fish_cider_co,,VA-W-21060
Big Hill Ciderworks,Cider,Gardners,Pennsylvania,USA,40.014792,-77.235714,https://maps.google.com/?cid=11839293456795799865,http://bighillcider.com/,https://www.facebook.com/BigHillCider/,https://www.instagram.com/bighillciderworks,https://www.yelp.com/biz/big-hill-ciderworks-gardners,https://www.tripadvisor.com/Restaurant_Review-g52702-d24083733,https://untappd.com/w/big-hill-ciderworks/126817,https://glintcap.org/big-hill-ciderworks,https://shopciders.com/big_hill_ciderworks,,PA-W-21033
Big Mountain Ciderworks,Cider,Kalispell,Montana,USA,48.240735,-114.368178,https://maps.google.com/?cid=18425480594574270646,http://www.bigmountaincider.com/,https://www.facebook.com/BigMountainCiderworks/,https://www.instagram.com/big.mountain.ciderworks/,https://www.yelp.com/biz/big-mountain-ciderworks-kalispell,,https://untappd.com/w/big-mountain-ciderworks/381006,,,,MT-W-21016
