Name,Type,Status,City,State_Province,Country,Latitude,Longitude,Google,Website,Facebook,Instagram,URL,Yelp,TripAdvisor,Untappd,GLINTCAP,ShopCiders,Alternate_Name,TTB
Batch Brewing Company,Producer,Active,Detroit,Michigan,USA,42.3285217,-83.0633392,https://maps.google.com/?cid=8924510674779094400,https://www.batchbrewingcompany.com/,https://www.facebook.com/BatchBrewingCompany,https://www.instagram.com/batchbrewing/,https://www.batchbrewingcompany.com/,https://www.yelp.com/biz/batch-brewing-company-detroit,https://www.tripadvisor.com/Restaurant_Review-g42139-d8120921,https://untappd.com/BatchBrewingCompany,,,Nascent Cider,MI-W-21205
Bier's Inwood Brewery,Producer,Active,Charlevoix,Michigan,USA,45.258388,-85.3418369,https://maps.google.com/?cid=951082867574693234,http://biersinwoodbrewery.com/,https://www.facebook.com/biersinwoodbrewery,https://www.instagram.com/biersinwoodbrewery/,http://biersinwoodbrewery.com/,https://www.yelp.com/biz/biers-inwood-brewery-charlevoix,https://www.tripadvisor.com/Restaurant_Review-g42068-d18928311,https://untappd.com/BiersInwoodBrewery,,,,MI-W-21213
Banjo Cider,Producer,Active,Uxbridge,Ontario,CAN,44.1484947,-79.1592864,https://maps.google.com/?cid=12258588481727977876,https://www.banjocider.ca/,https://www.facebook.com/banjocider/,https://www.instagram.com/banjocider/,https://www.banjocider.ca/,,,https://untappd.com/Banjo_Cider,https://glintcap.org/results/commercial/medalists/banjo-cider/,,,
Original Gravity Brewing Company,Producer,Active,Milan,Michigan,USA,42.0839734,-83.6752639,https://maps.google.com/?cid=11493934203223479588,http://www.ogbrewing.com/,https://www.facebook.com/Original-Gravity-Brewing-Company-60651198392,https://www.instagram.com/originalgravitybrewing/,http://www.ogbrewing.com/,https://www.yelp.com/biz/original-gravity-brewing-company-milan,https://www.tripadvisor.com/Restaurant_Review-g42471-d3446252,https://untappd.com/w/original-gravity-brewing-company/3993,,,,MI-W-21217
Drafting Table Brewing Company,Producer,Active,Wixom,Michigan,USA,42.5245111,-83.5379346,https://maps.google.com/?cid=1564280286361846218,https://draftingtablebeer.com/,https://www.facebook.com/draftingtablebeer,https://www.instagram.com/draftingtable/,https://draftingtablebeer.com/,https://www.yelp.com/biz/drafting-table-brewing-company-wixom,https://www.tripadvisor.com/Attraction_Review-g42830-d11866497,https://untappd.com/Drafting_Table_Brewing_Company,,,,MI-W-21220
Brewery 4 Two 4,Producer,Active,Holland,Michigan,USA,42.798657,-86.1225686,https://maps.google.com/?cid=5839718180896736760,http://www.brewery424.com/,https://www.facebook.com/brewery4two4,https://www.instagram.com/brewery4two4/,http://www.brewery424.com/,https://www.yelp.com/biz/brewery-4-two-4-holland,https://www.tripadvisor.com/Attraction_Review-g42310-d14002421,https://untappd.com/Brewery4Two4,,,,MI-W-21228
The Distant Whistle Brewhouse,Producer,Active,Vicksburg,Michigan,USA,42.1191434,-85.5326518,https://maps.google.com/?cid=10682793794795986251,https://www.distantwhistle.com/,https://www.facebook.com/distantwhistlebrew,https://www.instagram.com/distantwhistle/,https://www.distantwhistle.com/,https://www.yelp.com/biz/distant-whistle-brewhouse-vicksburg,https://www.tripadvisor.com/Attraction_Review-g42784-d13351366,https://untappd.com/TheDistantWhistleBrewhouse,,,,MI-W-21238
Final Gravity Brewing Company,Producer,Active,Decatur,Michigan,USA,42.1088173,-85.9746882,https://maps.google.com/?cid=17147829031668813026,https://www.finalgravitybrew.com/,https://www.facebook.com/finalgravitybrewing,https://www.instagram.com/finalgravitybrewingcompany/,https://www.finalgravitybrew.com/,https://www.yelp.com/biz/final-gravity-brewing-company-decatur,https://www.tripadvisor.com/Restaurant_Review-g42132-d7002885,https://untappd.com/finalgravitybrewing,,,,MI-W-21264
Railtown Brewing Company,Producer,Active,Caledonia,Michigan,USA,42.841433,-85.5757332,https://maps.google.com/?cid=11012476242512799062,https://www.railtownbrewing.com/,https://www.facebook.com/railtownbrewing,https://www.instagram.com/railtownbrewing/,https://www.railtownbrewing.com/,https://www.yelp.com/biz/railtown-brewing-company-caledonia,https://www.tripadvisor.com/Attraction_Review-g42037-d7294205,https://untappd.com/RailtownBrewingCo,,,,MI-W-21271
Harbor Light Brewy,Producer,Active,South Haven,Michigan,USA,42.4029476,-86.2732897,https://maps.google.com/?cid=6750004065525741081,https://www.harborlightbrewing.com/,https://www.facebook.com/harborlightbrewery,https://www.instagram.com/harborlightbrewery/,https://www.harborlightbrewing.com/,https://www.yelp.com/biz/harbor-light-brewery-south-haven,,https://untappd.com/w/harbor-light-brewery/420341,,,,MI-W-21277
Urbanrest Brewing Company,Producer,Active,Ferndale,Michigan,USA,42.4679233,-83.1275074,https://maps.google.com/?cid=16770469151472044175,https://www.urbanrest.com/,https://www.facebook.com/urbanrestbeer,https://www.instagram.com/urbanrestbrewing/,https://www.urbanrest.com/,https://www.yelp.com/biz/urbanrest-brewing-ferndale,,https://untappd.com/UrbanrestBrewingCompany,,,,MI-W-21278
Superior Culture,Producer,Active,Marquette,Michigan,USA,46.5497754,-87.3949813,https://maps.google.com/?cid=8857217426082893670,https://www.superiorculturemqt.com/,https://www.facebook.com/superiorculturemqt,https://www.instagram.com/superiorculturemqt/,https://www.superiorculturemqt.com/,https://www.yelp.com/biz/superior-culture-marquette,,https://untappd.com/w/superior-culture/410793,,,,MI-W-21279
Big Buck Brewery,Producer,Active,Gaylord,Michigan,USA,45.0218314,-84.6846564,https://maps.google.com/?cid=15638689248633057542,https://www.bigbuckbrewery.com/,https://www.facebook.com/TheBigBuckBrewery,https://www.instagram.com/thebigbuckbrewery/,https://www.bigbuckbrewery.com/,https://www.yelp.com/biz/big-buck-brewery-gaylord,https://www.tripadvisor.com/Restaurant_Review-g42235-d1112877,https://untappd.com/BigBuckBrewery,,,,MI-W-21283
Cellar 1914,Producer,Active,Central Lake,Michigan,USA,45.1190032,-85.3056106,https://maps.google.com/?cid=7033169364842806871,https://www.cellar1914.com/,https://www.facebook.com/Shooksfarm/,,https://www.cellar1914.com/,,,https://untappd.com/w/cellar-1914/432281,,,Shooks Farm,MI-W-21284
Brooks Brewing,Producer,Active,Ferndale,Michigan,USA,42.677441,-83.0347276,https://maps.google.com/?cid=16902330991065193773,http://www.bbrewing.com/,https://www.facebook.com/brooksbrewing,,http://www.bbrewing.com/,https://www.yelp.com/biz/brooks-brewing-shelby-township,https://www.tripadvisor.com/Attraction_Review-g42695-d10162367,https://untappd.com/BrooksBrewingMI,,,,MI-W-21285
Gravel Bottom Craft Brewery,Producer,Active,Ada,Michigan,USA,42.955323,-85.4838862,https://maps.google.com/?cid=695854548040950401,https://gravelbottom.com/,https://www.facebook.com/GravelBottom,https://www.instagram.com/gravelbottom/,https://gravelbottom.com/,https://www.yelp.com/biz/gravel-bottom-craft-brewery-ada,https://www.tripadvisor.com/Attraction_Review-g29531-d7289735,https://untappd.com/gravelbottomben,,,,MI-W-21291
Silver Spruce Brewing Company,Producer,Active,Traverse City,Michigan,USA,44.7597596,-85.6139428,https://maps.google.com/?cid=6950495681159245631,http://silversprucebrewing.com/,https://www.facebook.com/Silversprucebrewing,https://www.instagram.com/silversprucebrewing/,http://silversprucebrewing.com/,https://www.yelp.com/biz/silver-spruce-brewing-traverse-city,https://www.tripadvisor.com/Attraction_Review-g42758-d19270735,https://untappd.com/SilverSpruceBrewing,,,,MI-W-21297
Presidental Brewing Company,Producer,Active,Portage,Michigan,USA,42.1968918,-85.5614512,https://maps.google.com/?cid=17878430666351965614,https://www.presidentialbrewing.com/,https://www.facebook.com/PresidentialBrewingCo,https://www.instagram.com/presidentialbrewingco/,https://www.presidentialbrewing.com/,https://www.yelp.com/biz/presidential-brewing-co-portage-2,,https://untappd.com/w/presidential-brewing-company/425655,,,,MI-W-21310
Chill Hill Winery,Producer,Active,Baroda,Michigan,USA,41.955834,-86.486049,https://maps.google.com/?cid=13543800615257239513,https://chillhill.net/,https://www.facebook.com/ChillHillWinery,https://www.instagram.com/visitchillhillwinery/,https://chillhill.net/,https://www.yelp.com/biz/chill-hill-winery-baroda,https://www.tripadvisor.com/Attraction_Review-g41965-d21244084,https://untappd.com/w/chill-hill-winery/451146,,,,MI-W-21311
Third Nature Brewing Company,Producer,Active,Rockford,Michigan,USA,43.1028518,-85.579216,https://maps.google.com/?cid=16998310594418617972,https://thirdnaturebrewing.com/,https://www.facebook.com/thirdnaturebrew,https://www.instagram.com/thirdnaturebrewing/,https://thirdnaturebrewing.com/,https://www.yelp.com/biz/third-nature-brewing-company-rockford-2,https://www.tripadvisor.com/Restaurant_Review-g42646-d19860440,https://untappd.com/ThirdNatureBrewing,,,,MI-W-21313
Pigeon Hill Brewing Company,Producer,Active,Muskegon,Michigan,USA,43.2339835,-86.2557143,https://maps.google.com/?cid=11409672084531217666,https://pigeonhillbrew.com/,https://www.facebook.com/PigeonHillBrew,https://www.instagram.com/pigeonhillbrew/,https://pigeonhillbrew.com/,https://www.yelp.com/biz/pigeon-hill-brewing-company-muskegon,https://www.tripadvisor.com/Restaurant_Review-g42499-d7658769,https://untappd.com/PigeonHillBrew,,,,MI-W-21314
Michigan Wine Company,Producer,Active,Fennville,Michigan,USA,42.5945628,-86.2096112,https://maps.google.com/?cid=8962454315572292380,https://www.michiganwineco.com/,https://www.facebook.com/michiganwinecompany,https://www.instagram.com/michiganwineco/,https://www.michiganwineco.com/,https://www.yelp.com/biz/michigan-wine-company-fennville,https://www.tripadvisor.com/Attraction_Review-g42198-d20992678,https://untappd.com/w/michigan-wine-company/466120,https://glintcap.org/results/commercial/medalists/michigan-wine-company/,https://shopciders.com/michigan_wine_company,,MI-W-21316
Gwin Girls Winery and Tasting Room,Producer,Active,Remus,Michigan,USA,43.5971982,-85.1566397,https://maps.google.com/?cid=8153143171980272038,https://gwingirls.com/,https://www.facebook.com/GwinGirlsWInery,https://www.instagram.com/gwingirlswinery/,https://gwingirls.com/,https://www.yelp.com/biz/gwin-girls-winery-and-tasting-room-remus,,https://untappd.com/w/gwin-girl/468447,,,,MI-W-21320
Five Shores Brewing,Producer,Active,Beulah,Michigan,USA,44.6294106,-86.0939302,https://maps.google.com/?cid=12978668719968850704,https://www.fiveshoresbrewing.com/,https://www.facebook.com/fiveshores,https://www.instagram.com/fiveshores/,https://www.fiveshoresbrewing.com/,https://www.yelp.com/biz/five-shores-beulah,,https://untappd.com/FiveShores,,,,MI-W-21323
Rustic Leaf Brewing Company,Producer,Active,Waterford,Michigan,USA,42.6614189,-83.428531,https://maps.google.com/?cid=7133943093771284626,http://rusticleafbrewingcompany.com/,https://www.facebook.com/RLBCo,https://www.instagram.com/rusticleafbrewingcompany/,http://rusticleafbrewingcompany.com/,https://www.yelp.com/biz/rustic-leaf-brewing-company-waterford-township,https://www.tripadvisor.com/Attraction_Review-g42796-d13163720,https://untappd.com/RusticLeafBrewingCompany,,,,MI-W-21324
GravCap Brewery,Producer,Active,Oxford,Michigan,USA,42.8252792,-83.2649536,https://maps.google.com/?cid=17459676922959636020,https://gravcapbrewing.com/,https://www.facebook.com/gravelcapital,https://www.instagram.com/gravcap_brewing/,https://gravcapbrewing.com/,https://www.yelp.com/biz/gravel-capital-brewing-oxford,,,,,Gravel Capital Brewery,MI-W-21328
North Grove Brewers,Producer,Active,Montague,Michigan,USA,43.4172207,-86.3545121,https://maps.google.com/?cid=14058022103526424564,https://northgrovebrewers.com/,https://www.facebook.com/northgrovebrewers,https://www.instagram.com/northgrovebrewers/,https://northgrovebrewers.com/,https://www.yelp.com/biz/north-grove-brewers-montague,https://www.tripadvisor.com/Restaurant_Review-g42480-d21120910,https://untappd.com/NorthGroveBrewers,,,,MI-W-21332
Blue Skies Brewery,Producer,Active,Jackson,Michigan,USA,42.3641259,-84.4221716,https://maps.google.com/?cid=9347929772857349950,https://chateauaeronautiquewinery.com/,https://www.facebook.com/ChateauAeronautiqueWinery,https://www.instagram.com/chateauaeronautiquewinery/,https://chateauaeronautiquewinery.com/,https://www.yelp.com/biz/chateau-aeronautique-winery-and-blue-skies-brewing-onsted,https://www.tripadvisor.com/Attraction_Review-g42345-d4240887,https://untappd.com/BlueSkiesBrewery,,,Chateau Aeronautique Winery,MI-W-21333
Odd Brothers Craft Cider,Producer,Active,Homer,Michigan,USA,42.1364887,-84.8664378,,https://www.oddbrotherscider.com/,https://www.facebook.com/Odd-Brothers-Craft-Cider-793647507656990/,https://www.instagram.com/oddbrotherscider/,https://www.oddbrotherscider.com/,,,https://untappd.com/OddBrothersCraftCider,https://glintcap.org/odd-brothers-craft-cider/,https://shopciders.com/odd_brothers_craft_cider,,MI-W-21334
Copper Hop Brewing Company,Producer,Active,St. Clair Shores,Michigan,USA,42.4656722,-82.8985046,https://maps.google.com/?cid=8049684137806342402,https://thecopperhop.com/,https://www.facebook.com/CopperHopBrewing,https://www.instagram.com/copperhopbrewing/,https://thecopperhop.com/,https://www.yelp.com/biz/copper-hop-brewing-st-clair-shores-2,https://www.tripadvisor.com/Restaurant_Review-g42669-d19942499,https://untappd.com/CopperHopBrewingCompany,,,,MI-W-21338
Burzurk Brewing Company,Producer,Active,Grand Haven,Michigan,USA,43.061029,-86.206567,https://maps.google.com/?cid=6180634436222806521,https://burzurkbrewing.com/,https://www.facebook.com/burzurkbrewing,https://www.instagram.com/burzurkbrewing/,https://burzurkbrewing.com/,https://www.yelp.com/biz/burzurk-brewing-company-grand-haven,,https://untappd.com/BurzurkBrewingCompany,,,,MI-W-21340
Flat River Brewing Co,Producer,Active,Greenville,Michigan,USA,43.1919711,-85.2563498,https://maps.google.com/?cid=11005754697858506551,https://www.flatriverbrewingco.com/,https://www.facebook.com/FlatRiverBrewing,https://www.instagram.com/flatriverbrewingco/,https://www.flatriverbrewingco.com/,https://www.yelp.com/biz/flat-river-brewing-co-greenville,,https://untappd.com/FlatRiverBrewingCompany,,,,MI-W-21342
Barrel and Beam,Producer,Active,Marquette,Michigan,USA,46.5458572,-87.4718071,https://maps.google.com/?cid=9615139926758724362,http://barrelandbeam.com/,https://www.facebook.com/barrelandbeam,https://www.instagram.com/barrelandbeam/,http://barrelandbeam.com/,https://www.yelp.com/biz/barrel-beam-marquette,https://www.tripadvisor.com/Attraction_Review-g42441-d14115375,https://untappd.com/barrelandbeam,,,,MI-W-21346
Brass Ring Brewing Company,Producer,Active,Grand Rapids,Michigan,USA,42.919882,-85.647148,https://maps.google.com/?cid=2322796192088602455,https://www.brassringbrewing.com/,https://www.facebook.com/brassringbrewing,https://www.instagram.com/brassringbrewing/,https://www.brassringbrewing.com/,https://www.yelp.com/biz/brass-ring-brewing-grand-rapids,https://www.tripadvisor.com/Restaurant_Review-g42256-d13476392,https://untappd.com/BrassRingBrewing,,,,MI-W-21348
Tulip City Brewstillery,Producer,Active,Holland,Michigan,USA,42.781688,-86.1284295,https://maps.google.com/?cid=12651407214521184891,https://tulipcitybrewstillery.com/,https://www.facebook.com/tulipcitybrewstillery,https://www.instagram.com/tulipcitybrewstillery/,https://tulipcitybrewstillery.com/,https://www.yelp.com/biz/tulip-city-brewstillery-holland,,https://untappd.com/TulipCityBrewstillery,,,,MI-W-21351
Townies Brewery,Producer,Active,Ann Arbor,Michigan,USA,42.2741546,-83.7790985,https://maps.google.com/?cid=14744004076817074641,https://towniesbrewery.com/,https://www.facebook.com/towniesA2brewing,https://www.instagram.com/towniesa2brewing/,https://towniesbrewery.com/,https://www.yelp.com/biz/townies-brewery-ann-arbor,,https://untappd.com/TowniesBrewery,,,,MI-W-21358
Hillsdale Brewing Company,Producer,Active,Hillsdale,Michigan,USA,41.923774,-84.631564,https://maps.google.com/?cid=2368322944495066293,https://www.hillsdalebrewing.com/,https://www.facebook.com/hillsdalebrewing,https://www.instagram.com/hillsdalebrew/,https://www.hillsdalebrewing.com/,https://www.yelp.com/biz/hillsdale-brewing-hillsdale,https://www.tripadvisor.com/Restaurant_Review-g42309-d14028946,https://untappd.com/HillsdaleBrewingCompany,,,,MI-W-21360
ByGeorge Brewing Co.,Producer,Active,Munising,Michigan,USA,46.4096492,-86.6522766,https://maps.google.com/?cid=14730726750923822664,https://www.bygeorgebrewing.com/,https://www.instagram.com/bygeorgebrewing/,https://www.instagram.com/bygeorgebrewing/,https://www.bygeorgebrewing.com/,https://www.yelp.com/biz/bygeorge-brewing-munising,https://www.tripadvisor.com/Restaurant_Review-g42497-d20224786,https://untappd.com/ByGeorgeBrewingCo,,,,MI-W-21361
Pink Barrel Cellars,Producer,Active,Grand Rapids,Michigan,USA,43.0588428,-85.7472545,https://maps.google.com/?cid=5859748639839681171,https://pinkbarrelcellars.com/,https://www.facebook.com/pinkbarrelcellars,https://www.instagram.com/pinkbarrelcellars/,https://pinkbarrelcellars.com/,,,https://untappd.com/PinkBarrelCellars,,,Ed Dunneback and Girls Farm Market,MI-W-21365
Handmap Brewing,Producer,Active,Battle Creek,Michigan,USA,42.3220316,-85.1862064,https://maps.google.com/?cid=4724791806566061107,https://handmapbrewing.com/,https://www.facebook.com/handmapbrewing,https://www.instagram.com/handmapbrewing/,https://handmapbrewing.com/,https://www.yelp.com/biz/handmap-brewing-battle-creek,,https://untappd.com/HandmapBrewing,,,,MI-W-21372
Sleepwalker Spirits and Ale,Producer,Active,Lansing,Michigan,USA,42.7216949,-84.55202,https://maps.google.com/?cid=16171990191332095301,https://www.drinksleepwalker.com/,https://www.facebook.com/drinksleepwalker/,https://www.instagram.com/drinksleepwalker/,https://www.drinksleepwalker.com/,https://www.yelp.com/biz/sleepwalker-spirits-and-ale-lansing-2,https://www.tripadvisor.com/Attraction_Review-g42391-d19386206,https://untappd.com/SleepwalkerSpiritsAndAle,,,,MI-W-21373
Latitude 42 Brewing Company,Producer,Active,Portage,Michigan,USA,42.2025842,-85.5603657,https://maps.google.com/?cid=1641384670038166177,https://latitude42brewingco.com/,https://www.facebook.com/Latitude42BrewingCo,https://www.instagram.com/lat42brew/,https://latitude42brewingco.com/,https://www.yelp.com/biz/latitude-42-brewing-company-portage-portage,https://www.tripadvisor.com/Restaurant_Review-g42609-d4695058,https://untappd.com/Latitude42BrewingCompany,,,,MI-W-21379
Peat's Original Cider,Producer,Active,Stevensville,Michigan,USA,42.0052528,-86.5306091,https://maps.google.com/?cid=514098553520201660,https://www.peatscider.com/,https://www.facebook.com/peatscidersocial,https://www.instagram.com/peatscidersocial/,https://www.peatscider.com/,https://www.yelp.com/biz/peat-s-cider-social-stevensville,https://www.tripadvisor.com/Restaurant_Review-g42737-d20261576,https://untappd.com/PeatsCider,https://glintcap.org/results/commercial/medalists/peats-original-cider/,,,MI-W-21383
